origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.6,349.81184388810817
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.65,622.7499125877885
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.65,548.8145460808936
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.65,454.39859563907106
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.65,353.7583309877958
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.7,625.9076564066463
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.7,553.5496264650402
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.7,458.235818001318
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.7,358.02564942202565
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.75,629.77532825085
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.75,556.5971683157863
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.75,461.9952706686273
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.75,361.6662765640535
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.8,634.5628102095965
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.8,561.1476722154424
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.8,465.4925488914038
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.8,366.219948984854
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.85,639.2207189474618
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.85,565.3425351411112
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.85,469.3461986777365
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.85,370.57697544874355
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.9,644.3295040065622
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.9,569.4206642870782
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.9,474.63128451277123
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.9,375.9862005147818
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.95,650.1292455284909
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.95,576.8659169195723
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.95,482.1041485620604
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.95,385.8128734427507
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.975,653.3251642877774
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.975,579.923864193748
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.975,489.99398312038414
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.975,394.4994493875317
2026-02-18,ILI incidence,2026-02-15,1,BE,quantile,0.99,656.3308795775263
2026-02-18,ILI incidence,2026-02-22,2,BE,quantile,0.99,583.4528179017327
2026-02-18,ILI incidence,2026-03-01,3,BE,quantile,0.99,496.83026436274224
2026-02-18,ILI incidence,2026-03-08,4,BE,quantile,0.99,403.67715937601594
2026-02-18,ILI incidence,2026-02-15,1,BE,median,,612.8158159297191
2026-02-18,ILI incidence,2026-02-22,2,BE,median,,538.8221602172348
2026-02-18,ILI incidence,2026-03-01,3,BE,median,,443.35248167774745
2026-02-18,ILI incidence,2026-03-08,4,BE,median,,341.8467913278391
2026-02-18,ILI incidence,2026-02-15,1,CZ,quantile,0.01,10.638026004929127
2026-02-18,ILI incidence,2026-02-22,2,CZ,quantile,0.01,7.439173856399032
2026-02-18,ILI incidence,2026-03-01,3,CZ,quantile,0.01,5.063912615563528
2026-02-18,ILI incidence,2026-03-08,4,CZ,quantile,0.01,3.3352591806410286
