target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ARI incidence,LU,2026-03-29,2,quantile,0.65,9629.508749306615,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.65,9338.393481617468,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.65,8367.374953979546,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.7,12424.793235520829,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.7,10141.868891931746,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.7,9415.693646588283,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.7,8427.966435033764,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.75,12505.948385078442,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.75,10468.310990152968,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.75,9507.535666857984,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.75,8761.325508543216,2026-03-25
ARI incidence,LU,2026-03-22,1,quantile,0.8,12713.57689766613,2026-03-25
ARI incidence,LU,2026-03-29,2,quantile,0.8,10586.991079465013,2026-03-25
ARI incidence,LU,2026-04-05,3,quantile,0.8,9760.553777482308,2026-03-25
ARI incidence,LU,2026-04-12,4,quantile,0.8,9244.605958653769,2026-03-25
